"full_name","neo","pha","a","e","i","om","w","ma","diameter","extent","rot_per","GM","n","epoch","moid","per_y","producer","last_obs"
"196068 (2002 TW55)",Y,Y,2.117817856114312,.6645055823864462,59.3507577629068,33.54209109566351,251.1156057364162,85.26654842017989,,,,,.3197946289573337,2460600.5,.0260071,3.08206015398419,"Otto Matic",2011-12-09
"196625 (2003 RM10)",Y,Y,1.84786872292534,.5917435067062284,13.72453531728742,341.168264926211,287.4434903606814,166.9179402398862,,,,,.3923714522593153,2460600.5,.00504256,2.5119724630633,"Otto Matic",2023-11-06
"197588 (2004 HE12)",Y,Y,1.845467975360998,.465863159083916,42.70897032753854,338.0337660514136,162.220916826597,69.4651217317479,,,,,.3931373483155651,2460600.5,.0121801,2.50707872856794,"Otto Matic",2024-05-15
"199003 (2005 WJ56)",Y,Y,.9590259120222356,.1520526909633284,21.61570337920148,288.0161602659898,297.650427408966,207.0922005337292,,,4.3825,,1.049442290705555,2460600.5,.0236303,0.939190551111587,"Otto Matic",2024-09-18
"199145 (2005 YY128)",Y,Y,1.648926286177948,.7322526614078971,3.770646364608237,299.9591147833203,315.1705051858556,261.4790955222334,,,,,.4654812714536877,2460600.5,.0296618,2.11743488688485,"Otto Matic",2023-12-04
"199801 (2007 AE12)",Y,Y,1.684315632180858,.5694091880495092,2.285357321680319,245.4434748272458,86.97764877553499,128.4034186847949,,,,,.4508881845556577,2460600.5,.00655832,2.18596609343151,"Otto Matic",2021-04-14
"200840 (2001 XN254)",Y,Y,2.320465123808859,.5608604441513885,1.942758034794396,264.0695353234553,278.7224125147284,132.2609128593104,,,,,.2788312885595196,2460600.5,.0409652,3.53484821757069,"Otto Matic",2022-12-26
"202683 (2006 US216)",Y,Y,.6371059369965967,.5623887780066402,3.441856387449609,193.2565019265838,56.42247731433211,257.34876576714,,,,,1.938146474960207,2460600.5,.0440097,0.508540657840524,"Otto Matic",2017-01-07
"206378 (2003 RB)",Y,Y,1.788279763521673,.438877277400459,6.722672072676743,317.1251040174869,44.07167852822514,286.999068836162,0.376,,37.5,,.4121458022412958,2460600.5,.0448823,2.39145049642046,"Otto Matic",2022-06-06
"206910 (2004 NL8)",Y,Y,2.574018051770266,.7155967725373984,5.017712157806583,150.8995466179676,278.1356863318724,302.1131558119986,,,,,.2386638770736955,2460600.5,.0212506,4.1297673340956,"Otto Matic",2017-05-17
"207398 (2006 AS2)",Y,Y,2.09062707701555,.6418854406903958,2.596324421569978,125.625189384785,80.07142420703605,49.89349002806267,,,4.48,,.3260537635561121,2460600.5,.00991933,3.02289497479742,Giorgini,2024-07-15
"207945 (1991 JW)",Y,Y,1.039133823567198,.1186178063449724,8.709735639609724,53.85389556027035,301.9527771554435,92.09819313478863,0.423,,3.1499,,.9304581666301627,2460600.5,.0201362,1.05929134561438,"Otto Matic",2011-05-23
"208023 (1999 AQ10)",Y,Y,.9338490252984351,.2353699616601391,6.499633955586251,326.965662134489,300.5728022894472,33.11133548115574,,,2.67,,1.092167047866006,2460600.5,.00653138,0.902450119964139,"Otto Matic",2018-02-26
"208115 (2000 CT101)",Y,Y,1.299366436904057,.3547179420431825,23.29802663562986,135.5501336759845,292.4319320492958,278.6545805364768,,,,,.6654364819809252,2460600.5,.0129215,1.48117259882335,"Otto Matic",2024-06-06
"212546 (2006 SV19)",Y,Y,2.132686240843976,.5152218993519735,7.353551486489001,116.2009428553985,182.5534724085724,317.3138817435006,,,,,.316456210565129,2460600.5,.0187882,3.11457399305711,"Otto Matic",2024-03-01
"214869 (2007 PA8)",Y,Y,2.849214902251905,.6530431512751822,1.997400940651814,141.3004397450943,293.8458058948004,175.7681533357702,,,102.24,,.2049350599526228,2460600.5,.0304143,4.80945663272753,"Otto Matic",2023-05-10
"215588 (2003 HF2)",Y,Y,1.113968774312875,.6755090617178391,3.056562322815269,189.8820933105277,231.0394939698381,195.334060002306,0.488,,,,.8382905066723352,2460600.5,.00323604,1.17575742003817,"Otto Matic",2024-05-03
"216115 (2006 SU19)",Y,Y,1.526977305994704,.5863790485965668,2.09391517826543,152.2207308155587,10.6259147849708,92.9148394535778,,,,,.5223423035703487,2460600.5,.0350565,1.886935591145,"Otto Matic",2024-07-29
"216258 (2006 WH1)",Y,Y,1.671479257889537,.4848634060326418,2.63336214955988,240.3130989793078,263.6843815833395,65.58053424758444,,,7.3,,.4560921384494972,2460600.5,.0236759,2.16102449544127,"Otto Matic",2022-05-26
"216523 (2001 HY7)",Y,Y,.9136375786729576,.4121606021827295,5.211330355371485,205.0489689805906,211.329667832393,90.00694189988819,,,0.042,,1.128608047464939,2460600.5,.0354526,0.873311408315273,"Otto Matic",2023-06-30
"216985 (2000 QK130)",Y,Y,1.180553548254772,.2619756316594347,4.719367957121538,173.8066625788731,66.39777090582115,358.1358929540164,,,,,.7683790896142425,2460600.5,.000899159,1.28273439073203,"Otto Matic",2022-11-30
"217430 (2005 SN25)",Y,Y,1.230065718130394,.2706456476940912,13.01113243872847,168.2715694978089,45.20174306145319,121.1814067245061,,,,,.7224563315452724,2460600.5,.0263116,1.3642710850902,"Otto Matic",2024-09-25
"217628 Lugh (1990 HA)",Y,Y,2.527242190918895,.7114611859424864,4.437190863627921,177.7529149042335,316.154301715769,160.5076638202323,1.4,,8.55,,.2453204648790096,2460600.5,.0333533,4.01770917829322,"Otto Matic",2022-12-04
"220839 (2004 VA)",Y,Y,1.900741940587882,.5948856404970388,3.689081744210822,109.446653828487,43.48481242671697,180.723242681392,,,6.7906,,.376113859698305,2460600.5,.0231121,2.62055294680756,"Otto Matic",2024-09-04
"221455 (2006 BC10)",Y,Y,2.017252069897347,.6576928588297514,.9221442758771748,21.04479100218713,234.2969149697786,142.5091289972802,,,,,.344004258832016,2460600.5,.0060944,2.86515721262874,"Otto Matic",2012-10-21
"221980 (1996 EO)",Y,Y,1.341649021631493,.400762850616997,21.59006605764165,356.4635075803295,64.68782164757835,213.5219744831355,0.432,,,,.6342284162717268,2460600.5,.0335517,1.55405569678114,"Otto Matic",2024-05-03
"226514 (2003 UX34)",Y,Y,1.095176098063462,.6158736446506566,2.560888022832699,4.302672037249833,218.5778790878548,241.1453672921532,,,,,.8599597773734772,2460600.5,.0150758,1.14613067878348,"Otto Matic",2019-11-17
"226554 (2003 WR21)",Y,Y,1.118321087323229,.2615051933852866,9.265537591243049,85.76346778294662,108.1106483639542,123.0853200281197,0.482,,13.404,,.8334015477971903,2460600.5,.0294529,1.18265473105098,"Otto Matic",2023-11-11
"228368 (2000 WK10)",Y,Y,1.478975043606222,.7020264988994607,14.73356590809052,57.93200200166792,244.5148825991104,150.8978399036668,,,,,.5479775992074958,2460600.5,.0225781,1.7986616328715,"Otto Matic",2020-04-25
"230111 (2001 BE10)",Y,Y,.8230773594774345,.3691909544388715,17.50589098691207,297.7504227390904,30.59816488425708,42.21409873904666,,,4.194,,1.319906265495238,2460600.5,.041947,0.746739605026227,"Otto Matic",2022-03-22
"230549 (2003 BH)",Y,Y,1.456589313272816,.3561207311331844,13.11349451008198,119.75814133476,313.4095105766041,158.5801134781142,0.217,,,,.560658479594187,2460600.5,.029193,1.75797980275081,"Otto Matic",2023-07-16
"231937 (2001 FO32)",Y,Y,1.698972775353589,.8257851505111996,39.00605401399672,181.7101156589122,123.3610227922933,202.0943801276886,0.55,,39.905,,.4450660265513901,2460600.5,.00207585,2.21456194040403,"Otto Matic",2023-05-29
"232691 (2004 AR1)",Y,Y,1.575976525326711,.469489812817527,9.075584231172137,336.5084617368082,50.30868125673202,206.6949624219793,,,,,.4981721644603824,2460600.5,.0312628,1.97848525807375,"Otto Matic",2024-03-10
"234145 (2000 EW70)",Y,Y,.9375761996545739,.3212720144905665,5.42791627914814,178.0347253916152,125.7698466435096,294.5188875448168,0.344,,33,,1.085660938698591,2460600.5,.0108416,0.907858290037635,"Otto Matic",2019-03-09
"235756 (2004 VC)",Y,Y,1.133354146599346,.258903240751381,39.14509700375436,194.1560621159394,94.17544538422054,257.8303352084212,1.136,,7.18,,.8168750227605094,2460600.5,.0353606,1.20658149154417,"Otto Matic",2022-10-21
"242216 (2003 RN10)",Y,Y,2.23282685830675,.5407392126131552,39.66011205492737,267.1614803476019,4.725319049776282,128.7853037177659,,,,,.2954074899827266,2460600.5,.0119407,3.33649726831635,"Otto Matic",2024-01-27
"242450 (2004 QY2)",Y,Y,1.083919005544806,.4771787224056071,37.03175884764946,295.2744701250122,104.9841860818191,234.7269594943036,2.914,,,,.87339123040668,2460600.5,.0461841,1.12850490027089,"Otto Matic",2024-08-05
"242643 (2005 NZ6)",Y,Y,1.83349982189314,.8651949678391728,8.413971084188335,38.78908858522597,48.96473003747388,237.5221928209557,1.989,,7.,,.3969929237836803,2460600.5,.00588524,2.48273010504494,"Otto Matic",2023-06-19
"242708 (2005 UK1)",Y,Y,2.5008291481657,.695288410086251,.7919369060105953,180.2958272272529,345.9419416841935,238.3700596470707,,,63.8,,.2492172158902014,2460600.5,.0109339,3.95488842874241,"Otto Matic",2022-06-03
"243566 (1995 SA)",Y,Y,2.463499798703001,.6420429132628314,19.57919423086033,169.0177407978774,54.3027222165194,255.7548409733245,0.881,,2.313,,.2549031939353581,2460600.5,.0407328,3.86666902109318,"Otto Matic",2022-10-24
"244977 (2004 BE68)",Y,Y,1.760663299564706,.4445955724094355,15.73768694595192,210.8793083314182,191.2785265685953,343.4858994782325,0.495,,,,.4218806500230129,2460600.5,.0107125,2.33626804953911,"Otto Matic",2024-08-11
"247360 (2001 XU)",Y,Y,2.573247572127537,.8366443989869016,19.0743686937368,260.9813260798068,286.0630173669724,181.5216716491151,,,,,.2387710759056897,2460600.5,.00607335,4.12791323081721,"Otto Matic",2014-09-02
"250620 (2005 GE59)",Y,Y,2.108990169351479,.6024560098620892,16.07621613624956,194.7402875668196,243.0228076584481,196.7898888526103,0.654,,5.354,,.3218045948633194,2460600.5,.0318587,3.06280985138258,"Otto Matic",2023-03-25
"250680 (2005 QC5)",Y,Y,.8930476948689205,.3645020112342109,9.449880300676533,48.05194544061558,108.715709372023,64.79625981635178,0.398,,,,1.167863521027557,2460600.5,.0475655,0.843956734345416,"Otto Matic",2022-10-29
"250706 (2005 RR6)",Y,Y,2.957026673355992,.7010516141300587,6.931867248086895,27.27213029689621,59.96180808626774,258.2914108740591,0.535,,7.,,.1938300960020211,2460600.5,.033973,5.08500126501139,"Otto Matic",2021-02-11
"251346 (2007 SJ)",Y,Y,2.014652949921073,.5331930325677525,8.181826025817433,306.7598172611079,175.2481965097405,271.0585329628979,,,2.718,,.3446701774855517,2460600.5,.0405119,2.85962159696533,"Otto Matic",2024-09-29
"251722 (1997 US2)",Y,Y,1.674904635021352,.6608090042090974,3.170855227335183,65.88586665671853,100.3271405918755,115.603515795955,,,,,.4546937108819581,2460600.5,.00638618,2.16767080735681,"Otto Matic",2023-12-17
"252399 (2001 TX44)",Y,Y,.8747840305786435,.5459085638615898,15.21380426360433,57.76010134798958,136.0395099528671,262.5429478348118,0.291,,,,1.204627586509349,2460600.5,.00925514,0.818199993430008,"Otto Matic",2023-12-09
"253841 (2003 YG118)",Y,Y,2.279845130495383,.646120191827676,8.026166143820145,347.42349325739,233.5429234815946,330.4103024682797,,,2.27,,.2863162875343555,2460600.5,.010357,3.44243875140805,"Otto Matic",2022-10-02
"255071 (2005 UH6)",Y,Y,1.001146901960814,.6325094865485474,2.637853302333432,19.2919317688482,200.2513731485232,53.5623082191962,,,,,.9839145031477425,2460600.5,.0232753,1.00173976520758,"Otto Matic",2023-12-30
"260141 (2004 QT24)",Y,Y,1.132797873875044,.2518788332777229,17.74647979219528,36.10028680189091,76.64317492405561,130.6046559859108,,,7.66,,.8174767996777442,2460600.5,.00770968,1.2056932793152,"Otto Matic",2023-06-09
"263976 (2009 KD5)",Y,Y,1.046147201855106,.2614799570355915,13.47370679305087,104.4913350145646,294.3694354975991,26.87205486708467,0.785,,2.664,,.9211171687790838,2460600.5,.04923,1.07003356008875,"Otto Matic",2024-07-16
"264357 (2000 AZ93)",Y,Y,.7468521847490878,.3600103805628979,8.587995606154129,277.3018960858918,8.171645252686359,311.1265499567853,0.113,,,,1.527045896336482,2460600.5,.0220483,0.645446404546295,"Otto Matic",2021-12-02
"264993 (2003 DX10)",Y,Y,1.374884513331978,.4107634533705378,3.150914862942144,61.75351252576804,194.0630142749343,95.45652795613402,,,,,.6113708723761193,2460600.5,.0445333,1.61215773910994,"Otto Matic",2024-09-11
"265196 (2004 BW58)",Y,Y,1.454787620571394,.3786807142338289,15.21284361577199,132.6110688678434,301.8540908473406,328.217369849188,0.361,,6.479,,.5617003295838037,2460600.5,.0388565,1.75471907609145,"Otto Matic",2024-09-24
"265482 (2005 EE)",Y,Y,1.128629800309392,.3277465615416397,6.171145404581699,110.776079050655,284.7514536251471,214.4673015010528,,,2.6534,,.8220094382771704,2460600.5,.0181169,1.19904497134888,"Otto Matic",2023-04-12
"267131 (2000 EK26)",Y,Y,2.409900271205874,.6573338183941989,15.64643428582031,126.3925471185364,305.541983460117,240.6891857308215,,,,,.2634544071938948,2460600.5,.00385436,3.74116452962643,"Otto Matic",2015-04-01
"267221 (2001 AD2)",Y,Y,1.040103019232824,.6598336125113782,1.643789179995904,210.536376947818,111.9506096081795,235.3141310281843,0.562,,,,.9291579311340815,2460600.5,.00820993,1.06077368587335,"Otto Matic",2020-02-08
