"full_name","neo","pha","a","e","i","om","w","ma","diameter","extent","rot_per","GM","n","epoch","moid","per_y","producer","last_obs"
"443104 (2013 XK22)",Y,N,1.045552441599298,.2032006657199296,6.993646709529494,268.3338300992619,265.7767346210364,343.2669418483002,,,,,.9219032438199434,2460600.5,.00152581,1.06912117944566,"Otto Matic",2016-07-30
"443806 (1998 FL3)",Y,Y,1.260006650431417,.2478079662616853,26.38528410919296,180.1001908284341,121.339153824315,192.5449949893284,0.288,,,,.6968588467196665,2460600.5,.0402181,1.41438440224618,"Otto Matic",2022-03-25
"443837 (2000 TJ1)",Y,N,1.160507244739464,.08086861399550477,39.53839629856826,190.415434431536,52.51116032999276,202.7739414725789,0.253,,14.09,,.7883739941719136,2460600.5,.100986,1.2502014153864,"Otto Matic",2020-10-23
"443880 (2001 UZ16)",Y,Y,1.760217304396707,.4263399753834766,12.66984466512761,323.1002601981014,28.63194586532547,320.1181715596601,0.228,,13.719,,.4220410012327457,2460600.5,.0307533,2.33538040258796,"Otto Matic",2022-11-14
"443923 (2002 RU25)",Y,N,2.177150470517605,.4826512175281861,28.90134999563647,5.051934906840337,306.3517835097928,336.4185460268023,3.316,,119.4,,.3068113385143718,2460600.5,.248425,3.21248324178667,"Otto Matic",2024-04-11
"443972 (2003 TN1)",Y,N,1.432736249599872,.1358627955066118,19.23002149585035,13.65773202708832,54.60068611694089,60.08088647788421,,,,,.5747178688975342,2460600.5,.292538,1.71497414071753,"Otto Matic",2023-03-26
"444004 (2004 AS1)",Y,Y,1.070485092095611,.1744219128878191,17.21404884889515,322.5274848237069,262.1160384167352,174.802569950147,,,,,.8898834678320909,2460600.5,.0239654,1.10759028456693,"Otto Matic",2015-09-17
"444185 (2005 SR1)",Y,N,2.220700655448814,.4988737502780404,3.262687680804841,147.3829251966253,135.8237606144754,305.9179662931073,,,,,.2978304123411456,2460600.5,.105489,3.30935405696106,"Otto Matic",2018-04-12
"444193 (2005 SE71)",Y,Y,1.069493124952547,.1943552812837624,24.83340196184376,39.10074814083593,78.28744374212491,22.73004916954148,0.437,,66.8,,.8911218205560516,2460600.5,.00213855,1.1060511151579,"Otto Matic",2020-06-22
"444584 (2006 UK)",Y,Y,1.493864635448087,.5389480687159077,4.745183086658987,243.9244945762849,252.3492142176197,255.9703560731557,,,5.721,,.5398053748592834,2460600.5,.0140126,1.82589194045074,"Otto Matic",2017-11-18
"444627 (2006 WU)",Y,N,1.788796212777608,.3550585678331998,2.904570024241319,332.1329973982363,209.2106123429697,76.35089776138658,,,,,.4119673271634904,2460600.5,.161191,2.39248653565288,"Otto Matic",2024-06-06
"444628 (2006 WQ1)",Y,N,1.475195971375198,.2403906923904255,14.4097671668008,111.7973566353559,205.2407042014808,69.48954014165233,,,,,.5500846134419192,2460600.5,.120791,1.79177213701802,"Otto Matic",2022-12-22
"444935 (2008 CQ1)",Y,N,2.193179305504016,.433435148723496,3.346414785977132,290.0705645300211,304.0159306688818,355.5378542194208,,,,,.3034539988854929,2460600.5,.239093,3.2480253580032,"Otto Matic",2021-04-06
"445025 (2008 NS1)",Y,N,2.408622680612976,.808966336843851,13.46731457125759,305.7790416703501,211.1194808066643,125.4625171381033,2.098,,,,.2636640486859815,2460600.5,.170187,3.73818989839384,"Otto Matic",2022-08-24
"445267 (2009 SD229)",Y,N,2.098898594060442,.4095583192607713,8.117404234628632,124.0697316448801,181.108287079374,20.76718180353448,,,130.618,,.3241282533709009,2460600.5,.224523,3.04085272763834,"Otto Matic",2024-09-29
"445305 (2010 DM56)",Y,Y,1.306336513628581,.29270591668614,25.59979984211779,349.6104030040791,48.17466346587263,350.6854767966132,0.762,,,,.6601178474270917,2460600.5,.00643947,1.49310655242724,"Otto Matic",2024-09-02
"445775 (2011 YA)",Y,N,2.112581522174241,.7591573066784589,5.1925633736749,340.0024302327245,227.6713072543531,35.98681147601359,,,,,.3209843501660588,2460600.5,.0505451,3.07063656797489,"Otto Matic",2024-08-15
"445830 (2012 CL19)",Y,N,1.561722361214701,.441154390744893,2.865929460488771,128.5092839480897,295.3322700016459,206.320336819193,,,,,.5050080847295821,2460600.5,.0116729,1.95170396904701,"Otto Matic",2015-10-03
"445974 (2013 BJ18)",Y,Y,1.477838104931138,.3639725212978927,3.710992427793092,90.82205060191174,159.6100004211301,98.5074763796821,,,,,.5486100806009878,2460600.5,.0250258,1.79658799249155,"Otto Matic",2024-09-11
"446789 (1998 FN9)",Y,N,1.396548195694262,.2354312493547342,14.62785945756034,183.8365028817366,329.3356300001129,56.00331065421896,,,,,.5972005263423142,2460600.5,.0969445,1.65041094220771,"Otto Matic",2023-08-23
"446791 (1998 SJ70)",Y,Y,2.237262441420037,.7055708998512412,7.302907760095909,21.42739390620109,246.9929983392189,304.3478569345949,,,19.15,,.2945294158788686,2460600.5,.0270842,3.34644429462664,"Otto Matic",2018-11-13
"446804 (1999 VN6)",Y,N,1.733069061421884,.3705643184745246,19.47672113997336,58.01875627818728,43.67065223368095,308.4158651533025,,,24.1,,.4319965414427804,2460600.5,.167869,2.28156058860047,"Otto Matic",2024-09-08
"446826 (2001 PE1)",Y,N,2.777148351217879,.5934256703567966,3.458710724630581,182.9076154214451,191.2110593849514,355.9659931857925,,,,,.2129636366001215,2460600.5,.129754,4.62814356057533,"Otto Matic",2024-08-22
"446833 (2001 RB12)",Y,N,1.052090294037276,.381318277996575,6.611524607022719,333.1915297169849,141.7088825824093,68.9906578250079,,,5.299,,.9133233328227482,2460600.5,.0668337,1.07916468127596,"Otto Matic",2017-05-31
"446862 (2001 VB76)",Y,Y,1.458693067668576,.3482637495229688,4.236369659776886,259.3887559452485,248.5029850917025,307.4984966478751,,,,,.5594460288103225,2460600.5,.0428788,1.76178975738467,"Otto Matic",2022-10-28
"446924 (2002 VV17)",Y,N,.8375554685843335,.4366132439553535,9.69988603108912,222.1650426088691,348.8817162344451,95.47130235678027,,,,,1.285830449618615,2460600.5,.087639,0.766528964732403,"Otto Matic",2022-10-27
"446935 (2002 XZ38)",Y,N,2.215951841476576,.4827208642423137,21.6369958415129,262.8326528757631,237.3729112035332,203.5536932562965,,,,,.2987883068209842,2460600.5,.281263,3.29874449858603,"Otto Matic",2023-07-07
"446938 (2002 YQ5)",Y,N,1.287013255490473,.1236285746130667,15.54521497955059,279.8922776634873,258.6386536640445,269.8156457662883,,,,,.6750400559487553,2460600.5,.230252,1.46010044097647,"Otto Matic",2022-05-10
"446955 (2003 SC11)",Y,N,1.438482613239978,.2898785898597609,43.46647636409553,177.61162148,287.7175194730993,.09097803968705581,,,,,.5712775379813495,2460600.5,.202985,1.7253020079353,"Otto Matic",2023-04-14
"446963 (2003 TK)",Y,N,2.068494330286409,.4475535085090703,4.386509569610842,258.710525058478,11.23971548398532,76.01589502098898,,,,,.3313008664094068,2460600.5,.128728,2.97501873161287,"Otto Matic",2021-11-01
"447221 (2005 UO5)",Y,N,1.161126865848186,.1502522553051339,19.67923699372886,50.73803229051327,76.3575787370338,339.8329055305771,,,,,.7877430192018289,2460600.5,.0991035,1.25120281531181,"Otto Matic",2021-05-03
"447655 (2006 WA)",Y,N,1.492636493447703,.1425604422808079,28.22737655998564,58.10961559984291,270.4363424234616,7.573214696349459,,,,,.540471740053602,2460600.5,.425209,1.82364073886602,"Otto Matic",2024-06-06
"447755 (2007 JX2)",Y,Y,1.708397534238306,.5260566411995774,4.221272616624032,44.31057036855417,87.95368119939134,320.2409329980956,,,,,.4413881505840013,2460600.5,.0323703,2.23301482394458,"Otto Matic",2024-09-26
"447795 (2007 TH19)",Y,N,2.504918687645853,.5050402540061902,2.275909324541841,86.33099557498926,194.8908899446436,160.7879984368482,,,,,.2486071556388208,2460600.5,.224548,3.96459337960282,"Otto Matic",2023-11-18
"447903 (2007 XJ20)",Y,N,1.692838024363937,.6001061031105915,10.65322746664341,56.54212887861687,152.0309239925207,168.8678468603535,,,,,.4474875589650887,2460600.5,.149789,2.20257806864403,"Otto Matic",2022-10-31
"447977 (2008 CC119)",Y,N,2.588280648565521,.5383923896149037,24.96216418709664,350.4880837182084,137.0601228914306,14.8288097790717,,,,,.236693878388098,2460600.5,.284388,4.16413930972673,"Otto Matic",2015-11-12
"448003 (2008 DE)",Y,Y,1.714148039424336,.4139846456381275,14.76596854489869,55.91164427735153,179.2044593045266,113.9999550428183,,,,,.4391689068106113,2460600.5,.00494851,2.24429887472111,"Otto Matic",2022-10-31
"448628 (2010 VF1)",Y,N,1.244228971170518,.6530529533853704,22.153487035,216.3361018825249,334.3354740963264,294.4822185772219,,,,,.7101557531987334,2460600.5,.230087,1.38790156797017,"Otto Matic",2022-09-18
"448721 (2011 BN24)",Y,Y,1.544081291343752,.4125286501781829,3.935369829878444,195.7447261579948,61.84742050642398,328.2262701550147,,,8,,.5136873044928657,2460600.5,.0163133,1.9187281343085,"Otto Matic",2015-10-19
"448724 (2011 BB45)",Y,N,1.541110041322884,.30477585290014,17.12257811694284,304.8214652425075,351.2865562569609,274.7579853888598,,,,,.5151735989247428,2460600.5,.0590747,1.91319253437042,"Otto Matic",2021-12-12
"448818 (2011 UU20)",Y,N,2.484686999236378,.5246138131812972,21.97505584614644,355.0873105990057,137.1913181465479,70.23084337221394,,,,,.2516497727113736,2460600.5,.263268,3.91665874659067,"Otto Matic",2024-05-07
"448972 (2011 YV15)",Y,N,2.842465378194566,.5451507422035691,5.966894419877828,1.873757570743157,162.3946809074012,229.3760249545557,,,2.848,,.205665430280816,2460600.5,.304098,4.79237702720278,"Otto Matic",2022-07-21
"449074 (2012 FR62)",Y,N,1.661998815265862,.2624568505483541,39.52691245060749,206.7750794960543,274.3602589601899,7.980336206003926,,,,,.4600001879151775,2460600.5,.468469,2.14266495810498,"Otto Matic",2023-06-22
"449089 (2012 SC22)",Y,N,1.318563137938121,.6318463288301827,12.60644714076381,344.3426301609291,167.5044064558477,250.8419864512445,,,,,.6509575649080932,2460600.5,.185941,1.51411756541567,"Otto Matic",2024-09-11
"449107 (2012 VJ82)",Y,N,1.358992015316143,.3898677521175295,15.72235269459378,257.3963083607508,271.882642505019,115.3560964561473,,,,,.6221265220926886,2460600.5,.0719824,1.58428591028741,"Otto Matic",2023-12-08
"450142 (1998 XN2)",Y,Y,1.9981863573861,.5420410504063184,1.789936742307389,255.1896324329416,127.002466301252,66.14890762960485,,,,,.3489394640197424,2460600.5,.00816875,2.82463402681157,"Otto Matic",2019-01-16
"450143 (1999 ED5)",Y,N,1.74594760138143,.46628098590748,18.18198992500606,5.513480361106686,274.0169176181515,352.3650214062357,,,,,.4272255970050251,2460600.5,.175695,2.30703939622785,"Otto Matic",2022-11-17
"450159 (2000 JJ5)",Y,N,1.910438127300504,.7023571295384532,9.446274258810844,59.82829721295188,50.9015471099971,119.1999812223705,0.735,,,,.3732541185780677,2460600.5,.0967059,2.64063069718388,"Otto Matic",2023-10-10
"450160 (2000 RM12)",Y,N,2.433007907751555,.6674396903335736,57.25145852285774,354.4229969069916,101.9415662123806,106.3848928045438,,,14.51,,.259710072326651,2460600.5,.15736,3.79510226360371,"Otto Matic",2023-06-26
"450185 (2001 WJ2)",Y,N,1.445709990707722,.2441325478654643,27.33469853878236,57.1666189501888,298.0367269810174,97.09196004343322,,,,,.566999009873458,2460600.5,.210206,1.73832099563547,"Otto Matic",2022-12-15
"450203 (2002 NA31)",Y,N,1.665958857046184,.2886175652723941,19.97290077454827,125.4834959758296,219.951669785165,99.39912276449279,,,,,.4583610084605772,2460600.5,.218268,2.15032750424784,"Otto Matic",2019-05-31
"450237 (2002 XY38)",Y,N,.9112149768173926,.2176455962908589,2.121133811044233,158.7025801307817,119.9163954772324,200.7673989423945,0.096,,,,1.133111898664984,2460600.5,.00244632,0.869840202480273,"Otto Matic",2023-01-13
"450238 (2002 XN40)",Y,N,2.169947604769162,.4267202731326,25.61785447896131,270.9549039107741,216.5321084740568,274.926336935174,1.250,,,,.308340237473442,2460600.5,.312667,3.19655420727388,"Otto Matic",2021-12-08
"450259 (2003 WQ7)",Y,N,1.80017367170084,.4531128343129309,17.79861382009589,38.56194668503993,100.1870145461863,199.0344573979128,,,,,.408067930390385,2460600.5,.193255,2.41534854852387,"Otto Matic",2020-12-09
"450263 (2003 WD158)",Y,Y,1.426404190758016,.4091314703540129,16.72786175775189,92.19906279528576,102.38622351874,17.09167297788024,,,1540.,,.5785490232513871,2460600.5,.0475871,1.70361757388931,"Otto Matic",2023-10-18
"450270 (2004 AE)",Y,Y,1.431655388723026,.3325944479474648,18.7236294689836,307.562160689872,193.1932131371028,30.5977828764683,,,,,.5753688362622302,2460600.5,.0213391,1.71303383368916,"Otto Matic",2020-11-13
"450293 (2004 LV3)",Y,Y,1.231401357921439,.2756614049214884,35.34316421839011,273.4681825679697,121.3516690306449,237.4537341151936,,,,,.721281231671227,2460600.5,.0115467,1.36649373377404,"Otto Matic",2024-01-15
"450300 (2004 QD14)",Y,Y,.941662974732884,.3378417088975612,6.248503585466326,75.24643700804222,109.3543358928602,125.1153548713749,,,,,1.078601032823208,2460600.5,.0137182,0.913800611508508,"Otto Matic",2017-11-16
"450648 (2006 UC63)",Y,N,1.472804058761588,.2818747005741231,16.66987961206602,219.6201049642923,328.141999278115,239.4101123216234,,,740.,,.5514252076509352,2460600.5,.0834223,1.78741608053486,"Otto Matic",2024-09-28
"450649 (2006 UY64)",Y,N,.9315959479840947,.1573603850841144,26.21998847453992,30.77699464480826,210.8956501023655,131.8795897642339,,,2.824,,1.096131573532551,2460600.5,.0540125,0.899186107915071,"Otto Matic",2024-09-29
"450779 (2007 SE11)",Y,N,1.957817670388592,.3566502751196138,48.29002054215231,50.04036309845841,353.2943074872065,67.57285646472779,,,,,.3597871995199337,2460600.5,.271791,2.73947012201291,"Otto Matic",2022-02-20
"450894 (2008 BT18)",Y,Y,2.219565123763042,.5946484530624742,8.145546975741064,107.5266613191003,139.4028844564308,338.5757179919104,,,2.5702,,.2980589970658462,2460600.5,.0124128,3.30681607691854,"Otto Matic",2021-01-15
"451003 (2008 UD1)",Y,Y,1.715613078434602,.463736891470497,6.479712963572985,154.1947105219759,6.688766247314308,308.3629986900085,,,,,.4386064878606523,2460600.5,.0489881,2.24717670770227,"Otto Matic",2023-07-15
"451124 (2009 KC3)",Y,Y,3.208578690216727,.6984419016198449,10.01130311297133,340.1134649717305,337.2830724557549,231.7462084850871,2.188,,,,.1714885118744539,2460600.5,.0063057,5.74747703268386,"Otto Matic",2015-11-23
"451157 (2009 SQ104)",Y,Y,1.284656528414189,.279538799190478,4.017882987315604,56.51732333569768,95.67988711953623,352.48435305382,,,,,.6768984685438517,2460600.5,.0386824,1.45609176142449,"Otto Matic",2022-09-21
"451217 (2009 XE11)",Y,N,3.315602651381086,.6103825917294419,14.05717988740277,99.79985644545765,107.7330045757399,132.3240637649095,2.720,,,,.1632526939129038,2460600.5,.383267,6.03742737558373,"Otto Matic",2022-01-05
"451297 (2010 TK54)",Y,Y,1.839929856046838,.4960342655493472,30.79344231161773,28.13661803159017,223.0090703842239,316.0067983251997,,,,,.3949136761473384,2460600.5,.0140254,2.49580184961695,"Otto Matic",2022-10-16
"451370 (2011 AK5)",Y,Y,1.187852047232844,.2307935431165946,5.522194969317264,316.7764849311073,325.6938116337124,57.90301118993796,,,,,.7613082710740351,2460600.5,.037625,1.29464806940434,"Otto Matic",2024-02-11
"451397 (2011 EZ78)",Y,N,2.392431072541689,.5433882224745683,17.94015004741926,109.8126340983277,179.7256973857365,208.6325428650568,,,3.115,,.2663452294048935,2460600.5,.076802,3.70055917866366,"Otto Matic",2022-10-17
"452302 (1995 YR1)",Y,Y,1.698393583479506,.8268193584680987,3.581718682703578,106.5162014789854,110.0351640040949,335.7616182082809,,,5.006,,.4452937128230531,2460600.5,.013921,2.21342959710553,"Otto Matic",2020-10-11
"452307 Manawydan (1997 XV11)",Y,N,1.867128379259086,.3177739259204759,44.27344175543809,241.2145868481765,270.1511405680693,137.2302701973077,,,,,.3863160962732767,2460600.5,.585329,2.55134666371844,"Otto Matic",2024-07-26
"452313 (1998 XR16)",Y,N,2.27256343189513,.5813823588658315,20.49664244799396,91.47504933013282,68.569824673,171.9817655410034,1.514,,,,.2876935019586399,2460600.5,.161619,3.42595949042066,"Otto Matic",2023-06-13
"452314 (1999 LN28)",Y,N,2.14138526498439,.4673187682519893,9.195920975078909,115.590518832698,186.6462949488437,18.27864203003985,,,19,,.3145298435977473,2460600.5,.12645,3.13364948805327,"Otto Matic",2024-06-20
"452334 (2001 LB)",Y,N,1.235961624853892,.1890622748728883,20.79943270614951,80.86906639626628,118.2484824982819,37.95938110964145,,,,,.7172930022029489,2460600.5,.0737286,1.37409159205583,"Otto Matic",2023-06-05
"452376 (2002 AC5)",Y,Y,1.760129123869122,.4936867660487834,16.5461636154636,82.37062062582795,331.7243230752778,290.4433045671831,,,,,.422072717312913,2460600.5,.0474756,2.33520491360459,"Otto Matic",2023-03-09
"452389 (2002 NW16)",Y,N,1.108612380095645,.03013773041333007,14.16331196499933,301.5099796813915,317.3180057063801,68.68563662978873,0.846,,46.7,,.8443732916424249,2460600.5,.0682342,1.16728737529153,"Otto Matic",2024-03-20
"452397 (2002 PD130)",Y,N,1.881649879734755,.3436677123004519,8.784375144385528,269.0999386733071,105.2605288628024,189.3440342832391,,,,,.3818526846743718,2460600.5,.286799,2.58116892436689,"Otto Matic",2020-06-17
"452421 (2002 VX99)",Y,N,2.636585933263632,.5096834867864258,24.48480288118629,234.1775097933006,259.9080733730272,20.03733813096409,,,,,.2302190077957129,2460600.5,.523135,4.2812550223575,"Otto Matic",2020-01-28
"452474 (2004 BG11)",Y,N,1.77584004192661,.4875292107812295,34.11410933874864,108.1489344351878,83.86295715134308,235.9270523269778,,,,,.4164839861893244,2460600.5,.228409,2.36654064994353,"Otto Matic",2023-07-21
"452561 (2005 AB)",Y,N,3.219507255861722,.6545337464518076,8.15237325601243,126.2214631825601,63.70126963917228,138.9636762887349,,,3.337,,.1706160807899029,2460600.5,.173609,5.7768662766393,"Otto Matic",2022-03-31
"452639 (2005 UY6)",Y,N,2.248890403472523,.872644731921052,12.2121021749957,343.5449713207824,180.91568199,187.5891688159686,2.249,,,,.2922480601068973,2460600.5,.179629,3.37256741073675,"Otto Matic",2023-08-19
"452807 (2006 KV89)",Y,Y,1.149877054800768,.2726382196338656,3.554092725945519,71.69439307484524,87.81369679210879,19.64495737792613,,,,,.7993315626386481,2460600.5,.0142193,1.23306313604574,"Otto Matic",2021-10-03
"453100 (2007 WU4)",Y,N,2.553844532636975,.5065645707143691,29.23137636670643,66.93465301826913,283.2809994877214,77.27901432166639,,,,,.2414973615838603,2460600.5,.506798,4.08131284293678,"Otto Matic",2023-06-21
"453309 (2008 VQ4)",Y,N,1.750189176794464,.3320299374764745,11.57920886571547,256.2747159207953,232.762230153711,262.4518133008876,,,,,.4256734694478363,2460600.5,.235733,2.31545152354941,"Otto Matic",2024-09-07
"453563 (2010 BB)",Y,Y,.8200807297428916,.2775103856437693,10.02462278409952,279.6952255697677,29.00306936689911,82.29463630834805,,,,,1.327147408762773,2460600.5,.0115653,0.742665266013217,"Otto Matic",2022-01-10
"453687 (2010 VY190)",Y,N,1.809508429053837,.3090615994662258,19.97674645697192,241.8221519524765,142.9309462888431,273.1397244115325,0.948,,,,.4049143405976188,2460600.5,.299067,2.4341599803871,"Otto Matic",2022-08-28
"453707 (2010 XY72)",Y,Y,1.133113425613968,.2287333139942351,31.48368563824354,34.42429059787089,307.0137266758273,210.447317541746,0.495,,13.248,,.8171353445418852,2460600.5,.0472555,1.20619710057963,"Otto Matic",2022-04-19
"453729 (2011 BO24)",Y,Y,1.380593622291211,.2780283335039124,20.36713243870675,91.46704111677371,178.6083923355299,40.05775634910042,,,,,.6075825323782184,2460600.5,.0182722,1.62220970953458,"Otto Matic",2024-04-19
"453778 (2011 JK)",Y,Y,1.910859419258261,.4645728086732673,6.695114304999423,203.3111306690214,11.09907382356246,22.8576262524046,,,2.4567,,.3731306869777214,2460600.5,.0249008,2.64150421759979,"Otto Matic",2024-02-03
"454078 (2012 VV93)",Y,N,2.24040399700573,.4891418852197638,24.99503295765392,314.1218774650374,145.7169754298521,209.4284931508623,2.959,,,,.2939101373289305,2460600.5,.21074,3.35349536536907,"Otto Matic",2023-05-10
"454094 (2013 BZ45)",Y,Y,1.015013289740964,.1447819012453721,11.84967399267981,131.0533620988537,98.76124749190956,96.19923829747107,0.167,,0.4831,,.9638212140108264,2460600.5,.0256791,1.02262356237833,"Otto Matic",2019-08-27
"454100 (2013 BO73)",Y,Y,1.33142195485493,.4181810772607373,4.543283504558818,24.78057981645414,298.1512444408586,356.139154740783,0.548,,1.1,,.6415499903111409,2460600.5,.0178237,1.53632031525641,"Otto Matic",2024-03-16
"454101 (2013 BP73)",Y,Y,1.328474433671607,.6287028263388895,6.849640278334142,80.02628307123558,251.8898101933681,323.3768982346336,,,,,.6436863099618081,2460600.5,.00216689,1.53122144764278,"Otto Matic",2019-01-07
"454177 (2013 GJ35)",Y,N,2.137668168389089,.490771348526915,41.20023063786434,291.2005561004603,219.278541497781,292.7257959807254,,,49.75,,.3153505831690424,2460600.5,.18241,3.12549377097303,"Otto Matic",2023-07-28
"454266 (2014 FM7)",Y,N,1.759052477291417,.2910469152794483,19.0503664645809,109.7223883519894,332.3129549565865,273.5190613014596,,,,,.422460277671996,2460600.5,.284972,2.33306262259481,"Otto Matic",2024-07-06
"455146 (1993 FS)",Y,N,2.225523562622269,.425132280098968,10.11739797480072,179.1255733673061,21.40238323990362,176.0051866608889,,,,,.2968627996170155,2460600.5,.287663,3.32014076751657,"Otto Matic",2016-01-13
"455148 (1994 UG)",Y,Y,1.239180705164786,.292851056392342,5.213282661454284,13.60499688559458,225.4736144920747,42.9347677688282,,,,,.7144997975213736,2460600.5,.0231544,1.37946334874654,"Otto Matic",2023-12-04
"455157 (1997 YM3)",Y,N,3.307458304154578,.6581818677554196,3.850120122192336,299.5203474268548,78.15646712970667,207.6294926426517,,,,,.1638560597001733,2460600.5,.148904,6.01519580765626,"Otto Matic",2022-02-05
"455176 (1999 VF22)",Y,Y,1.312645669490674,.738761740441899,3.919691377836043,3.224346270848079,271.9830287605853,243.482186141083,,,6.681,,.6553643430933369,2460600.5,.0341765,1.50393638859779,"Otto Matic",2022-02-22
"455184 (2000 ED14)",Y,Y,.8350011197743042,.5665678767054925,13.77891533002087,3.868267095417208,310.1201459908779,2.211327465823961,,,,,1.291735178351189,2460600.5,.0350326,0.76302503786081,"Otto Matic",2022-02-05
"455185 (2000 EB107)",Y,N,3.062998555014754,.583731947604209,24.29321964226776,176.0781564836107,45.25654147965085,219.5309098076318,0.599,,,,.183858573400884,2460600.5,.361545,5.36078500521432,"Otto Matic",2021-03-26
"455192 (2000 QN130)",Y,N,2.881679827838897,.5766790054122219,2.682909947764765,100.005003712941,306.2111017115082,304.4687061502058,1.082,,30.33,,.2014816432804112,2460600.5,.232955,4.8918912280054,"Otto Matic",2021-02-19
"455193 (2000 RJ60)",Y,N,1.83191689311839,.3245641846569892,35.30720443766617,324.3345901983906,67.81691475549658,236.1561263837152,,,,,.3975075873488402,2460600.5,.401289,2.47951564884874,"Otto Matic",2021-02-16
"455199 (2000 YK4)",Y,N,1.666666602789916,.3727738302171958,26.05570236231862,281.5125163934117,234.0927194516426,357.1271499207631,,,,,.458069076699345,2460600.5,.169716,2.15169792833336,"Otto Matic",2016-02-19
"455213 (2001 OE84)",Y,N,2.279197852765848,.473150310197233,9.355117040766192,32.18033015027669,3.003829271340617,243.5874953464945,,,0.4865,,.2864382642071175,2460600.5,.207058,3.44097282566574,"Otto Matic",2018-07-12
"455299 (2002 EL6)",Y,Y,2.303905710910807,.577936094606917,9.534548940601018,84.86520109172818,186.7131087182634,145.7131547269366,0.537,,,,.2818428501179235,2460600.5,.0368002,3.49707747759139,"Otto Matic",2023-12-30
"455322 (2002 NX18)",Y,N,2.600680634181546,.5950425785783869,2.987249569942901,163.932751978563,223.250769004205,78.5498961634447,,,9.04,,.2350030713587113,2460600.5,.0663803,4.19409958205647,"Otto Matic",2024-01-28
"455407 (2003 ER)",Y,N,1.512739104070976,.2360269785376237,36.09793963345061,156.0070118415102,68.59655518094145,178.173437277515,,,,,.5297342139995949,2460600.5,.304364,1.86060529473052,"Otto Matic",2022-09-20
"455415 (2003 GA)",Y,N,1.281480099146133,.1913123705960939,3.84261998309019,192.8732197355195,66.87818440306836,260.4167385045113,,,5.78,,.6794167892861732,2460600.5,.0618285,1.45069462355074,"Otto Matic",2022-11-16
"455426 (2003 MT9)",Y,N,2.533228643491812,.9223935944783972,6.838549092848887,233.3807589815156,200.7027049701543,86.7953801616474,0.685,,,,.2444513775078098,2460600.5,.0538679,4.03199316533231,"Otto Matic",2019-08-24
"455432 (2003 RP8)",Y,N,1.733725911579101,.3659742455792382,31.22604072801579,301.3974766609052,22.38935372042688,95.02966639797346,,,4.2736,,.4317510613619143,2460600.5,.10486,2.28285781222749,"Otto Matic",2023-03-01
"455550 (2004 JO2)",Y,N,2.29264362402731,.5683791817679891,18.76021573902856,222.4047204676708,127.6493850363635,273.127613907785,,,9.94,,.28392213110869,2460600.5,.112109,3.47146691072928,"Otto Matic",2022-12-21
"455554 (2004 MQ1)",Y,N,2.406944275521824,.705151413428707,11.12689158240585,56.95860456841513,332.1077923809042,135.82611480123,,,,,.2639398832103431,2460600.5,.122369,3.73428324427224,"Otto Matic",2020-03-05
"455588 (2004 RU331)",Y,N,1.241217273296719,.2439861801105284,17.46210651527286,201.5648773284803,261.8421316182503,109.3341539311229,,,10.054,,.7127420104295004,2460600.5,.104888,1.38286542528006,"Otto Matic",2023-06-15
"455591 (2004 SV26)",Y,N,2.351262745884078,.4491627674263355,7.543553780381728,32.41243811600549,37.44087270706709,184.2588983995036,,,,,.2733709296458067,2460600.5,.320193,3.60545389608392,"Otto Matic",2023-03-21
"455594 (2004 SV55)",Y,N,1.759028900703653,.6582465006852833,41.16867928473037,344.50471859,280.870972555667,235.4498484268574,1.625,,,,.4224687711696157,2460600.5,.0911976,2.33301571767973,"Otto Matic",2023-02-12
"455659 (2005 BO1)",Y,N,.9493743896767092,.3562643557234634,10.67330982085496,113.3212424607194,174.1984712924867,326.3816925953763,,,,,1.065486142838253,2460600.5,.150949,0.925048429763746,"Otto Matic",2018-02-22
"455687 (2005 EK94)",Y,Y,1.97755657667197,.4804502117789763,14.19262192701859,102.9995131327881,154.9627681594579,345.2913489193607,,,,,.354413860494086,2460600.5,.0388336,2.78100377336683,"Otto Matic",2019-10-24
"455736 (2005 HC3)",Y,N,1.982673156757652,.3731808090137999,32.04090541690167,94.67662239777786,107.521445818294,356.1304616963015,,,14.4,,.3530428202425637,2460600.5,.434552,2.79180378938273,"Otto Matic",2023-12-31
"455795 (2005 SF)",Y,N,1.951050843842575,.6545467999535411,10.10785241389649,110.4167038868329,148.9091297534978,18.3100453699107,1.242,,,,.361660595610591,2460600.5,.130668,2.72527971067328,"Otto Matic",2016-11-03
"455956 (2005 VE)",Y,N,1.063777034126611,.2753507456385087,22.41749439136266,223.3673834477839,31.74787925980494,233.9333809681463,,,,,.898313980623561,2460600.5,.196909,1.09719575184991,"Otto Matic",2017-11-25
"456051 (2006 AW)",Y,N,2.214864725971163,.5980552568082014,10.45371291562921,281.4144950848828,113.2501815237131,264.0163022226458,,,53.19,,.2990083138837656,2460600.5,.0666959,3.29631731828936,"Otto Matic",2016-03-30
"456301 (2006 SV134)",Y,N,1.867945045338948,.4807413233299536,21.5375131895527,217.1657758318305,64.40345064995138,71.89125617288748,,,,,.3860627777131377,2460600.5,.130363,2.55302075275416,"Otto Matic",2024-09-28
